price,item_id,developer,año
2.99,694080,spinal games,2017
6.99,677790,team fork,2017
59.99,670961,little big mmo,2017
0.99,660270,alcoholenthusiast,2017
4.99,679070,clonezone,2017
9.99,667170,rootify,2017
1.99,676520,matre,2017
2.99,563710,"strength in numbers studios, inc",2017
15.99,659790,david krinkel,2017
4.99,357650,sebastian nigro,2017
3.99,661820,total battery,2017
0.99,686230,riviysky,2017
5.99,691310,studio siesta,2017
6.99,677220,playcademy,2017
0.99,666690,cada,2017
5.99,689480,molosoft,2017
5.99,679640,magnussoft,2017
0.0,690030,molosoft,2007
5.99,600250,unphysical machinery,2017
1.99,691440,milkstone studios,2017
0.99,680690,narko games,2017
7.99,677910,oscar kenneth albero ingles,2017
9.99,606800,hovgaard games,2017
14.99,645820,pavel kostin,2017
9.99,504460,gamious,2017
9.99,640430,lunarpixel,2017
1.99,689070,shiinayashiro,2017
9.99,663120,blue salt games,2017
15.99,613370,hydra interactive,2017
4.99,689950,"monstars inc.,resonair",2017
7.99,661220,minor faction,2017
4.99,677720,cake collective games,2017
0.0,689890,gexagonvr,2017
3.99,664060,luke vincent,2017
0.0,644700,vile monarch,2017
1.99,676080,"emerson design, inc.",2017
1.99,627410,dnovel,2017
1.99,660110,david sof,2017
4.99,680040,sijawa production,2017
9.99,600470,"smiteworks usa, llc",2017
9.99,553330,puzzles by joe,2017
4.99,677640,"massive damage, inc.",2017
14.99,651660,"massive damage, inc.",2017
9.99,645180,smileboom co.ltd.,2017
6.99,689870,halycon media,2017
6.99,677880,zero one,2017
9.99,656780,bitsalive game studios,2017
8.99,661120,astronomic games,2017
13.99,625910,10tons ltd,2017
3.99,685370,boogygames studios,2017
1.99,659120,interactive gaming studios,2017
1.99,582920,revolt and rebel,2017
14.99,445870,"bread team,victor solodilov,denis novikov",2017
4.99,674320,asunder studios,2017
7.99,689300,sharkbird,2017
14.99,648630,arc system works,2017
0.99,693910,frymore,2017
0.0,675630,"emerson design, inc.",2017
1.99,669490,the hazardous dude,2017
9.99,614630,tiny titan studios,2017
6.99,642650,emad,2017
0.0,619801,bitmap bureau,2017
0.99,674110,putilin_industries,2017
2.99,663590,cool hand games,2017
0.0,687820,quiet river,2017
14.99,662390,cheat code studios,2017
2.99,666320,will carlough,2017
2.99,670590,arcane raise,2017
5.99,656340,thorium entertainment,2017
0.99,680140,brewsterland studios,2017
7.99,669830,geoff nagy,2017
16.99,650570,goodwolf studio,2017
4.99,412210,flying robot studios,2017
0.99,685000,riviysky,2017
0.99,679650,saddletrip,2017
0.99,682730,skrimm8,2017
6.99,657110,rokaplay,2017
3.99,692300,gravity whale games,2017
0.99,678290,strong cube,2017
16.99,506500,everglow interactive inc.,2017
1.99,673980,"leathericecream,lazytomato,madvertiz0r",2017
0.99,682910,cubamano,2017
3.99,684650,kittik game studio,2017
2.99,675821,frozenpepper s.r.l,2017
29.99,350280,boss key productions,2017
2.99,644961,jon gallant,2017
12.99,620150,boss key productions,2017
5.99,658810,canalside studios,2017
36.99,679290,"team ninja,koei tecmo games co., ltd.",2017
29.99,414340,ninja theory,2017
0.99,675805,frozenpepper s.r.l,2017
2.99,675770,frozenpepper s.r.l,2017
24.99,674100,frozenpepper s.r.l,2017
2.99,675803,frozenpepper s.r.l,2017
1.99,675790,frozenpepper s.r.l,2017
3.99,675801,frozenpepper s.r.l,2017
0.99,675808,frozenpepper s.r.l,2017
2.99,675809,frozenpepper s.r.l,2017
2.99,675802,frozenpepper s.r.l,2017
3.99,675807,frozenpepper s.r.l,2017
4.99,675806,frozenpepper s.r.l,2017
2.99,679930,petite games,2017
1.99,675804,frozenpepper s.r.l,2017
9.99,690540,"smiteworks usa, llc",2017
11.99,591505,dl softworks,2017
6.99,690380,"smiteworks usa, llc",2017
4.99,644962,jon gallant,2017
0.99,644960,jon gallant,2017
6.99,645910,jon gallant,2017
0.0,663170,david mulder,2017
0.99,680210,"jason lovett,joakim karud",2017
4.99,663540,jack gloyens,2017
14.99,508300,herocraft,2017
2.99,671810,don emídio navarro games,2017
0.99,681650,illumicorp,2017
1.99,674380,halissoni,2017
2.99,605360,nihon falcom,2017
0.99,674040,putilin_industries,2017
9.99,594820,himeki games ltd,2017
2.99,605361,nihon falcom,2017
0.99,673780,oblomysh,2017
3.99,679350,gergely kovács &amp; bálint mikó,2017
0.99,681150,boogygames studios,2017
19.99,500245,rsslo,2017
172.24,614860,windthunder studio,2017
0.99,672260,primitive studio,2017
4.99,655040,starmops,2017
14.99,650220,team jolly roger,2017
4.99,674700,vincent parrish,2017
39.99,678600,dragon foundry,2017
1.99,667310,pixl pile,2017
6.99,656890,rokaplay,2017
2.99,654600,anthony @ pow games,2015
4.99,663100,hellride games,2017
14.99,659480,deceptive games ltd.,2017
19.99,600280,battlegoat studios,2017
22.99,676810,"smiteworks usa, llc",2017
59.99,636890,"smiteworks usa, llc",2017
19.99,688820,"smiteworks usa, llc",2017
19.99,343860,fullbright,2017
4.99,689550,behold studios,2017
2.99,679470,syu-syu,2017
1.99,690700,deceptive games ltd.,2017
3.99,652600,laborystudio,2017
6.99,672380,"fei,leo,yang",2017
9.99,564910,saber interactive,2017
9.99,666030,csgames,2017
5.99,687140,"spooky doorway,ben prunty",2017
7.99,654080,game alchemists,2017
7.99,642200,ubisoft montreal,2017
9.99,620200,ertal games,2017
1.99,671480,2beats,2017
2.99,572240,"ino-co plus,variags",2017
8.99,573170,"daniel benmergui,jeremías babini,hernán rozenwasser",2017
3.99,673050,greengasgames,2017
4.99,663600,x3 brothers,2017
9.99,658150,artisano,2017
4.99,545560,shrimasis rout,2017
0.99,633350,volkdab,2017
1.99,672360,"half-face production,nova dimension",2017
9.99,670940,griffin snow,2017
4.99,615180,frymore,2017
5.99,547520,tundra games ltd,2017
9.99,652950,"anatola howard,duncan cross",2017
1.99,437121,codemasters,2017
3.99,675120,obadiah d luna,2017
2.99,437120,codemasters,2017
0.99,592810,stegalosaurus game development,2017
7.99,671290,duel studios,2017
2.99,672510,duel studios,2017
4.99,591507,dl softworks,2017
1.99,675030,brackish games,2017
9.99,659180,redzone studios llc,2017
0.0,578600,gameorchard productions,2017
59.99,579930,funcom,2017
4.99,682350,palfrey games,2017
9.99,678620,interplay entertainment corp.,1991
1.99,655910,painful smile,2017
14.99,487000,2 zombie games,2017
9.99,661180,m&amp;h soft,2017
0.0,654680,michael lampel,2017
1.99,656190,koheigallery,2017
0.99,651550,"david bohan,jacob alfaro,nyles avey,wesley king",2017
9.99,674570,hero game,2017
0.99,656270,limed,2017
3.99,684360,开水工作室,2017
2.99,661870,koheigallery,2017
9.99,674010,terkstudios,2017
24.99,614005,funnerflight,2017
3.99,520300,infernosoul,2017
4.99,674960,"crow's key studios, llc",2017
3.99,679190,tonguç bodur,2017
4.99,484970,tin man games,2017
0.99,675370,nekotofuurin,2017
6.99,684470,abstract garden,2017
1.99,628760,zemunbre,2017
3.99,661040,crisp app studio,2017
0.0,654171,ns studio,2017
0.99,664620,cyboheart,2017
6.99,669480,red thread games,2017
24.99,650350,trino games,2017
3.99,681350,liuting,2017
3.99,661690,blockheadgames,2017
11.99,620381,avallon alliance,2017
3.99,659100,aye technology,2017
1.99,672080,chu xiaosong,2017
3.99,669750,saintheiser,2017
9.99,686430,thunder lotus games,2017
4.99,669380,golden unicorn gaming inc,2017
0.0,550650,ns studio,2017
9.99,564100,bison kings game studios,2017
19.99,535480,thunder lotus games,2017
4.99,672271,red dot games,2017
4.99,672270,red dot games,2017
11.99,677820,suggames,2017
2.99,673230,lunarhellgames,2017
19.99,649810,aesir interactive,2017
29.99,643740,targem games,2017
2.99,657530,adam tarnowski,2017
4.99,645400,"firaxis,aspyr (mac, linux)",2017
0.0,668770,sunfleck software,2017
14.99,664000,supersixstudios,2017
0.0,673690,artur rezende,2017
14.99,684570,robert j. deutsch,2017
5.99,652230,apillo,2017
14.99,631980,teedoubleugames,2017
4.99,666910,barlock games,2017
1.99,678870,spiez,2017
1.99,686130,vrai,2017
6.99,597990,sgs team,2017
3.99,644550,橙光游戏,2017
11.99,516600,"magenta factory,zix solutions",2017
8.99,679460,virtual top,2017
2.99,661710,"magenta factory,gustav yu",2017
9.99,656900,knut müller,2017
0.99,675460,putilin_industries,2017
1.99,679530,ripknot systems,2017
2.99,654820,thinkofgames,2017
2.99,665900,chumoran,2017
19.99,616250,pixelfade inc,2017
0.0,397900,creobit,2017
1.99,674060,bch waves studio,2017
0.99,674030,bch waves studio,2017
7.99,607250,milestone s.r.l.,2017
19.99,500214,just trains,2017
0.99,619340,subjuegos,2017
6.99,582510,nullplussoftware,2017
9.99,496340,nomad games,2017
9.99,392610,partickhill games limited,2017
19.99,628100,"koei tecmo games co., ltd.",2017
19.99,628030,"koei tecmo games co., ltd.",2017
12.99,628180,"koei tecmo games co., ltd.",2017
2.99,656020,lightsoutgames,2017
5.99,674390,dalesi,2017
9.99,511250,floating island games,2017
1.99,658610,singi,2017
0.99,671050,xminutesgames,2017
0.0,654170,ns studio,2017
4.99,673480,rainware,2017
13.99,670910,"hashplay, inc.",2017
0.99,676780,infiltration,2017
1.99,679510,exclexgame,2017
3.99,682900,"smiteworks usa, llc",2017
3.99,684140,"smiteworks usa, llc",2017
0.0,680790,"smiteworks usa, llc",2017
7.99,674880,"smiteworks usa, llc",2017
3.99,678500,felipe nicolazzi,2017
7.99,676040,"smiteworks usa, llc",2017
9.99,598022,hangar 13,2017
2.99,664870,rip horse studio,2017
0.0,684730,perfect square studios llc,2017
8.99,618190,perfect square studios llc,2017
29.99,484900,mothership entertainment llc,2017
4.99,685820,mothership entertainment llc,2017
12.99,425240,chasing carrots,2017
24.99,679850,"smiteworks usa, llc",2017
49.99,511680,marvelous inc.,2017
3.99,683420,creability,2017
6.99,591509,dl softworks,2017
7.99,637703,ubisoft - san francisco,2017
2.99,637704,ubisoft - san francisco,2017
6.99,661560,insanity interactive,2017
0.99,626562,marvelous inc.,2017
2.99,637705,ubisoft - san francisco,2017
2.99,637706,ubisoft - san francisco,2017
0.99,626560,marvelous inc.,2017
0.99,626561,marvelous inc.,2017
1.99,626548,marvelous inc.,2017
18.99,632300,perun creative,2017
1.99,626547,marvelous inc.,2017
3.99,671670,videjagamesyo,2017
6.99,589320,toxic dog,2017
0.99,672170,wizbyte games,2017
9.99,414490,fueled by rockets,2017
12.99,678420,blam! games,2017
0.0,676890,artur rezende,2017
14.99,609410,crash wave games inc.,2017
2.99,665240,brewsterland studios,2017
7.99,603940,"pixel prototype, llc",2017
49.99,670450,magix software gmbh,2017
2.99,611421,frontier developments,2017
2.99,668670,sergey kalmanovich (aka red spot sylphina),2017
2.99,611420,frontier developments,2017
2.99,611400,frontier developments,2017
0.0,683060,quiet river,2017
0.0,677370,hi-rez studios,2017
19.99,500244,armstrong powerhouse,2017
0.99,667340,pifty,2017
4.99,643960,iriysoft,2017
5.99,654940,buce studios llc,2017
12.99,678410,elephant games,2017
4.99,681560,"tinybuild,mrfuby",2017
9.99,324060,pulsetense games,2017
9.99,655480,braingoodgames,2017
24.99,237850,red thread games,2017
4.99,672030,wizbyte games,2017
2.99,669570,immersion,2017
2.99,669930,drunken apes,2017
4.99,568750,橙光游戏,2017
3.99,665550,frederik holst,2017
2.99,667880,kyon games,2017
1.99,563120,rotatipyra,2017
0.99,673660,laush dmitriy sergeevich,2017
12.99,679230,sun labyrinth llc,2017
2.99,679340,sun labyrinth llc,2017
2.99,681540,s_unk,2017
6.99,657790,first games interactive,2017
2.99,681980,crow's perch,2017
7.99,674980,dirty fighter team,2017
0.0,655170,andrii vintsevych,2017
9.99,674190,quicksilver software,1996
9.99,432790,kuchnier games,2017
1.99,661590,sharkgame,2017
4.99,651360,spoony bard productions,2017
9.99,664570,morojenoe's empire,2017
9.99,586150,killer bees games,2017
2.99,670100,dghz,2017
9.99,374960,hexwar games,2017
0.99,654770,freedomize studio,2017
3.99,529440,size five games,2017
29.99,529180,snail games usa,2017
0.0,682830,"atom switch, inc.",2017
1.99,658600,"tero lunkka,mikko seppälä",2017
0.0,682840,"atom switch, inc.",2017
4.99,669410,pillet michael,2017
0.0,682850,"atom switch, inc.",2017
0.99,661800,hallunazigames,2017
0.99,661810,hallunazigames,2017
9.99,656110,d. scott nettleton,2017
11.99,476360,ragequit corporation,2017
0.99,662590,invoher,2017
2.99,666610,startgrid,2015
1.99,661970,crabby team,2017
14.99,630360,andrew rowe,2017
16.99,602811,just flight,2017
9.99,672770,dp corp,2017
9.99,622351,toposim,2017
19.99,562230,blue wizard digital,2017
12.99,678400,ers g studios,2017
1.99,659750,10kbit games,2017
16.99,573130,investigate north,2017
6.99,667450,dataware,2017
0.99,667360,trident game studio,2017
29.99,650611,motiga inc.,2017
4.99,575950,racing bros,2017
0.0,667120,undermax games,2017
4.99,569770,sscteam,2017
9.99,654660,visumeca games,2017
0.0,678710,codemanu,2017
6.99,623320,centrosphere game,2017
10.99,321460,dovetail games,2017
2.99,663370,ploosh gmbh,2017
1.99,674000,m2h,2017
2.99,655490,blob games studio,2017
4.99,657230,shaman games studio,2017
19.99,667680,data realms,2017
9.99,569480,"lion shield, llc",2017
0.0,587460,behaviour interactive inc.,2017
0.0,327690,motiga inc.,2017
19.99,649690,pon pon games,2017
9.99,588950,andrew morrish,2017
9.99,650610,motiga inc.,2017
4.99,618310,grave danger games,2017
2.99,428840,omniconnection,2017
17.99,436290,cardboard utopia,2017
7.99,677670,cardboard utopia,2017
7.99,641384,ubisoft montreal,2017
7.99,637699,ubisoft - san francisco,2017
2.99,637702,ubisoft - san francisco,2017
4.99,678730,virtual racing industries ltd.,2017
6.99,653230,ifun4all s.a.,2017
2.99,656220,arai koh create office,2017
4.99,675180,choice of games,2012
0.99,675200,choice of games,2012
1.99,656640,roley games,2017
4.99,650680,illuminated games,2017
4.99,407000,fixer games,2017
7.99,676750,"smiteworks usa, llc",2017
7.99,677320,"smiteworks usa, llc",2017
2.99,679150,"smiteworks usa, llc",2017
2.99,615080,hammer games,2017
2.99,679790,"smiteworks usa, llc",2017
24.99,675060,"smiteworks usa, llc",2017
1.99,664160,martin knopf,2017
1.99,649390,rutony studio,2017
1.99,678240,mfafb games llc,2017
24.99,676110,"smiteworks usa, llc",2017
9.99,602623,apache600,2017
0.99,659250,cada,2017
9.99,601700,weltrom studios,2017
0.99,657680,"lalalazero,urbanoff",2017
4.99,656600,just1337 studio,2017
4.99,678731,virtual racing industries ltd.,2017
5.99,654240,evxio,2017
2.99,666930,angel t,2017
4.99,635980,teho games,2017
0.99,660070,marc-antoine jacob,2017
12.99,669040,grandma studios,2017
2.99,445850,red winter software,2017
0.99,659810,b.bit,2017
1.99,665410,vox mare,2017
2.99,653210,polovey alexander,2017
3.99,536770,"oh, a rock! studios",2017
2.99,565640,oneironaut academy llc,2017
9.99,651010,cogent education,2017
0.0,598530,naev team,2017
3.99,591503,dl softworks,2017
4.99,652390,alakhaine specialist consulting limited,2017
9.99,665090,restory studio,2017
9.99,666660,quicksilver software,1991
4.99,647960,corroding games,2017
4.99,656180,virtual top,2017
0.99,661090,bogdanehi,2017
1.99,655950,matthew giordano,2017
1.99,655710,stalkeralex,2017
4.99,664590,artbox games,2017
5.99,668300,dawei liu,2017
0.99,647040,"evgeny osmet,.ez games",2017
19.99,676160,"smiteworks usa, llc",2017
14.99,617480,event horizon,2017
9.99,668800,notime studios,2017
2.99,652030,andrew higgins,2017
0.0,652980,cakeeatergames,2017
0.99,667130,beshevgames,2017
24.99,667840,lin ke hsi,2017
2.99,352810,imcyan,2017
14.99,660990,microlith games,2017
14.99,656400,cardboard keep,2017
1.99,655180,"radaev valentine,egor magurin",2017
0.99,667200,morojenoe's empire,2017
0.99,667070,illumicorp,2017
9.99,622352,toposim,2017
9.99,620640,hexwar games,2017
59.99,523120,magix software gmbh,2017
9.99,655610,yash future tech solutions pvt ltd,2016
0.99,661270,simen skogly russnes,2017
99.99,670570,crytek,2017
1.99,676050,worthing &amp; moncrieff,2017
0.99,667160,greathergames,2017
9.99,677150,the game creators,2017
12.99,605200,yobowargames,2017
3.99,658750,versus system,2017
2.99,580970,laserstone,2017
1.99,661240,black side,2017
5.99,671110,"smiteworks usa, llc",2017
8.99,671900,n-game studios,2017
1.99,636500,somasim,2017
6.99,668950,"smiteworks usa, llc",2017
0.0,600750,disruptor beam inc.,2016
14.99,583470,"edmund mcmillen,tyler glaiel",2017
4.99,666670,ridiculon,2017
9.99,548680,confused pelican,2017
12.99,647080,ers g studios,2017
1.99,463790,fatshark,2017
2.99,654250,simprose studios,2017
0.99,647050,.ez games,2017
3.99,483490,the owl prophecy,2017
4.99,499580,"virtually competent, llc",2017
0.99,597110,slygames,2017
0.0,667650,stolen couch games,2017
4.99,654000,axiomatic games,2017
14.99,308060,sand sailor studio,2017
19.99,585910,natsumeatari inc.,2017
4.99,654540,sand sailor studio,2017
9.99,637694,ubisoft - san francisco,2017
2.99,637697,ubisoft - san francisco,2017
2.99,637698,ubisoft - san francisco,2017
2.99,637696,ubisoft - san francisco,2017
24.99,639170,telltale games,2017
2.99,637695,ubisoft - san francisco,2017
3.99,603860,limavr,2017
0.99,664610,nedostudio,2017
1.99,668790,sokolov yaroslav vladimirovich,2017
9.99,449700,nuclear fiction,2017
5.99,652410,"brian lancaster,laughing coyote software",2017
4.99,653790,nuclear fiction,2017
2.99,656670,"rainbow rhino,cinemax, s.r.o.",2017
3.99,656570,"rainbow rhino,cinemax, s.r.o.",2017
1.99,463796,fatshark,2017
1.99,463797,fatshark,2017
0.99,656370,electric root,2017
1.99,463798,fatshark,2017
1.99,463799,fatshark,2017
1.99,666800,boogygames studios,2017
2.99,619870,jonas kyratzes,2017
19.99,556214,flysimware,2017
9.99,455770,lumenox ehf,2017
9.99,608660,eugeny butakov,2017
8.99,669590,investigate north,2017
5.99,561566,ronimo games,2017
44.99,668040,wemade,2017
14.99,668060,wemade,2017
29.99,668050,wemade,2017
4.99,655360,"matthew willis,jesse crespo",2017
4.99,644160,"kxone,andrew drumov,starmops",2017
9.99,640210,jol studios,2017
1.99,652070,jason sadler,2017
0.99,675930,uruca game studio,2017
6.99,663660,"smiteworks usa, llc",2017
2.99,673120,"smiteworks usa, llc",2017
0.0,670980,"smiteworks usa, llc",2017
0.0,673440,firefly studios,2017
19.99,673170,"smiteworks usa, llc",2017
39.99,651630,"smiteworks usa, llc",2017
0.0,304930,smartly dressed games,2017
0.0,653220,william cheek,2017
9.99,674290,noble empire corp.,2017
4.99,383490,sunside inc,2017
4.99,672840,automaton,2017
4.99,577760,donovan bell,2017
6.99,627440,34bigthings srl,2017
0.0,665040,qberty,2017
0.0,654340,träumendes mädchen,2017
9.99,510520,wzogi,2017
2.99,665070,qberty,2017
5.99,656730,theodor niklas,2017
2.99,626160,bellosoft,2017
6.99,636010,makivision games,2017
9.99,589730,skobbejak games,2017
